Movie_Name,Storyline
808. Bar Wars: Attack of the Shots,"""Bar Wars"" delves into societal stereotypes and physical attraction, unfolding in a vibrant bar setting where unexpected friendships and romances bloom, inviting laughter and sweet moments that challenge conventional norms with humor."
809. Obsession in Flesh,
810. It Just Takes Time,Four friends reunite in a time of grief.
811. Merz gegen Merz - Geheimnisse,Anne is stupefied when her demented father Ludwig announces he has an illegitimate daughter (named Anne as well). This Anne will share his legacy or may even get all. But the first Anne won't accept that without a fight. Even Erik helps.
812. Milo - O Pior Melhor Amigo do Homem,"Christian, a dedicated builder, sees his life change drastically when his ex-wife gets engaged and his daughter Laura moves away. Determined to rebuild his bond with Laura, he adopts a dog, Milo, to help with the rapprochement. However, the ""solution"" actually turns out to be an unpredictable source of new challenges. Come and have fun with Milo's adventures and mischief, an exciting journey of forgiveness, friendship and a dose of confusion."
813. Langston Kerman: Bad Poetry,"Comedian Langston Kerman talks parenting a top-tier baby, teaching mean teens and managing his mother-in-law's dating apps in this hilarious special."
814. 100 Yillik Armagan,
815. Só termina quando acaba,
816. Pecan Park,"Pecan Park tells the poignant story of two brothers who embark on separate journeys of self discovery, pridefully navigating their mutual jealousies for one another while their deteriorating father struggles to maintain his family."
817. Code Geass: Rozé of the Recapture: Part 4,
818. Basketball Jones: The First Chapter,"The story follows the first chapter of teenager Aaron ""Quick"" Nelson. From a struggling neighborhood, he faces the ultimate test of ambition, family responsibility, and self-belief. As he navigates heartbreak, personal loss, and the pressures of the basketball court, he must rise above the odds to claim his dream--or lose everything he's fought for."
819. Tuve el Corazon,
820. Alive & Free,"For the Wilson family, time stopped ten years ago when Mom disappeared. After uncovering a treasure-trove of Mom's relics from her time in the military, with all signs pointing to her working in espionage, younger brother Matt is certain he sees her in the background of a ""Diners, Drive-ins and Dives"" type of show. He recruits older brother Josh, girl-next-door Kyla, and her grandfather Pop Pop to find mom and restore their family."
821. I Can't Sleep Without You,"Dan and Lisa live in the same city and suffer from the same predicament: not being able to sleep since being dumped. As they navigate the perilous world of modern dating they find joy, pain, confusion, rejection, sex...but never a good night's sleep."
822. Paagal vs Kadhal,"Innocent Karthik adores the unpredictable Priya, while innocent Amrutha has feelings for the eccentric Dr. Manoj. Priya inflicts emotional pain on Karthik in the guise of love. Amrutha's love for Manoj remains unreciprocated."
823. The Bobby Dunbar Changeling,4-year old Bobby Dunbar goes missing at a swampy Louisiana lake in 1912. After a search the family decides he's been kidnapped. A small boy traveling with his uncle in Mississippi is reported. 90 years later DNA proves the boy is not Bobby
824. Holy Redemption,"Holy Redemption (2024) explores Israeli settlers' systematic land seizure in the West Bank. Through key figures' perspectives, the documentary unveils the military and ideological structure driving the expansion and occupation."
825. All the Mountains Give,A powerful account of the Kolbari covert goods trade between the Kurdish cities and towns of Iran and borders of Iraq.
826. Breakin' on the One,"In 1981, a breaking battle between the Rocksteady Crew and the Dynamic Rockers in New York City sparks a movement that grows from its devastated borough origins to influence the highest ranks of sports and entertainment."
827. Faster: Only one lap,"After 20 years of absence, a former motorcycle racer Mike Sundberg gets a chance to participate to a tryout event and a possibility to make a return to motorcycle racing."
"828. Dolly Parton: Bigger Hair, Bigger Heart","No royal beginnings for this Queen of Country Music. Known for her larger-than-life positive attitude parading big hair and bold make-up, Dolly Parton would carved out her own identity as a singer, movie actress, and entrepreneur."
829. Black Girls Rock!,
830. The Kills,A belligerent hit woman navigates a world of cutthroat killers as she attempts to get the money together to start a bar down in Mexico.
831. Kar Masali,
832. The Three of Us,"Dasha, at first glance, does not have a life, but a fairy tale. She holds a high position in the Ministry of Culture, and the young man who bought an apartment for their future family is in love with her. But in reality, not everything is going smoothly at work, the new apartment overlooks a vacant lot, and the lover is more interested in his mother's opinion. Dasha decides to escape - on a business trip around the Perm region. The young bar owner Sergey becomes her unexpected companion. Now people who are strangers to each other will have to travel through Perm cities and villages, meeting people who are alien to the ambitions and bustle of the metropolis."
833. The Cycle 2,"After being released from false imprisonment, a determined father embark on a journey to rebuild his life."
"834. You, Me, Forever",
835. The Rap Game,The Rap Game follows a group of ambitious rappers who enter an underground competition promising a lucrative record deal and instant fame. They soon discover the contest is orchestrated by a powerful and enigmatic CEO named Joe Scott.
836. The Hearing,"Embroiled in a legal battle against a powerful figure, a deaf boy, with the support of his parents, cross paths with a court sign language interpreter who can speak but is voiceless in her own home."
837. Border Line Cartel,"After refusing to take over his Uncles operations in the US, Jermaine Taylor's life is then threatened to conduct business for Cortez, leader of the Mexican Cartel. As a replacement of his distant Uncle Herbert Taylor who has been sentenced to life in prison after being prosecuted for his affiliations with the Belize Embassy, for smuggling narcotics into New York City running all drug operations."
838. The Psychiatrist: Session Begins,
839. The Freaks of Fancy,"4 medical graduates are invited to spend the weekend at a beautiful island mansion by their mentor, Dr. Reed Wakefield. However, it soon becomes apparent that their stay was not planned for fun."
"840. Vai pra Cuba, Eduardo!",
841. Aladiner Prodeepe Jevabe Doittyo Elo,"Adnan, like everyone else, has heard the myth of the genie in the lamp. After moving into a new place, he discovers a lamp. What happens when the myth turns real, granting him three wishes?"
842. Your Life Without Me,What happens to my disabled child once I'm gone? A group of elderly mothers join forces and sue the state to secure a dignified future for their adult children.
843. Piraty galaktiki Barrakuda,"A space pirate from the distant Barracuda galaxy, possessing amazing superpowers, comes to Earth. To escape the punishment of harsh cosmic law, the alien takes on the guise of a quiet schoolboy, Mitya, and begins searching for a repeater left on Earth in time immemorial to send a distress signal to his team. He accidentally saves the girl Kristina, who is being bullied by her classmates, and finds himself in the same company with the young hooligan and bully Kolya. Now their common task is not only to escape from their alien snake-people pursuers, but also to defuse a bomb that could destroy the entire solar system. But in order to save the Earth, you first have to understand that only friendship and self-sacrifice can resolve problems on a galactic scale."
844. Possibility of Paradise,"Schoolkids living on the top of the paradise island wait for the rain to stop. A former advertising executive is closing a land deal for her new villa. An entrepreneur battles nature while building a resort in the jungle. A veterinarian works cleaning snakes from the gardens of the foreigners. An influencer, disillusioned with love, recovers from losing everything overnight. A father and son prepare to leave for good, not knowing where. A dancer adopts a new identity, distancing herself from everything she's ever known. Divers venture into uncharted waters, risking their lives for the challenge of conquest. The tensions between life's possibilities revolve around the question of what life one should be living, with every decision leading to a different version of oneself. And while the earthly paradise might be nothing more than an ideal of imagination, humanity's relentless pursuit for happiness persists."
845. The Spirit of Tatá,"At 103, Amazonian shaman Tatá Yawanawá revived his tribe's spirituality after near extinction. ""The Spirit of Tatá"" follows his final days, sharing sacred wisdom and urging us to save Indigenous cultures before they're lost forever."
846. La Lengua Desnuda,"At the threshold of fantasy and magical realism, Barbara and Victoria explore two opposing worldviews. Navigating dreamlike landscapes, they seek to fulfill their dreams without fit into the mold."
847. Daar's Bloed,A comedic thriller filled with bloody accidents. A famous South African actress becomes paranoid when private photos of her appear in a magazine. Does she have a stalker?
848. Ambiguous Indifference,A down on his luck mechanic sets out to publish his first novel with guidance from eccentric friends.
849. Friends from School,
850. Una nuova vita - La vita di Azzurra Lorenzini,
851. First Love,Story based in the 70s about two young people from two different parts of the world who have the same love for music. While on their journey to pursue greatness they go through obstacles that may test their love for one another.
852. Spice of Love,"Amina Rashid has spent her life proving she's more than just the daughter of a powerful businessman. But when family duty demands she marry a man she doesn't love, she hatches a plan to take control of her future."
853. Izvan vremena,"""Izvan vremena"" (eng. Out of Time) is a feature-length documentary film, which deals with the personality phenomenon of one of the most talented Balkan ethno-pop performers, Bilja Krstic, who achieved a meteoric career in the former Yugoslavia with her impressive talent, beauty and youth."
854. O Inspetor Gallo e o rapto da Garota de Sanja City,
855. El carné,
856. Can i Die on Camera?,"The first and maybe last film by Mr.UR!N and Co. In this stunt and comedy film. You are watching a young man who loves to pay tribute to the stunt community. With cameos from Bam Margera, Chris Pontius and Co. With a running time of 60 minutes."
857. Mémé dans les orties (Granny in the nettles),"When an escape to the Breton countryside, to escape the COVID-19 lockdown in the Paris region, turns into an unexpected adventure."
858. Los Afectos,"Benjamin, a divorced school inspector, witnesses his daughter being brutally attacked by the police amid student protests. Benjamin must deal with his grief as the protests escalate."
859. The Way of the Rain: Hope for Earth,"A multidisciplinary performance created for orchestra, chorus, film, art, and in-person spoken word narration by Academy Award winner- Robert Redford. THE WAY OF THE RAIN was inspired by the annual monsoon rains that sustain life on the fragile landscape of the high - desert plateaus of the Southwest. This live multidisciplinary performance invites the audience to remember their physical and spiritual connection to our planets beauty and plight through paintings, music, dance, film, light and spoken word. Conceived by environmental artist Sibylle Szaggars Redford to explore the issue of climate change resulting in rapidly changing weather patterns, Sibylle Redford collaborates with world renowned artists to create a piece that illustrates crucial environmental dilemmas through performance art."
860. Voice,"Indigenous Australians from Cairns embark on a road trip to celebrate a past civil rights victory and campaign for constitutional recognition, sharing stories along the way before the vote results."
861. Boot Hill,
862. Carjorski Clan: Tale of the Fallen Knight,"After a brutal event that changes his life forever, Jedi Knight Carson goes on path of vengeance. Meanwhile, his old friend, Jedi Master Edin, attempts to save him from total darkness"
863. Letters to Eleanore,"A documentary about disability, perseverance, and the endurance of love through the story of a girl and her wheelchair."
864. An Errand,"As a driver travels from Baguio to Manila on an absurd errand from his boss, his car transforms into an echo chamber of memories, spanning the chasms of time, class, and character."
865. Hai Muoi,The father-daughter love of a salt-making family
866. Nothing to Lose,A young man has a gambling problem that can get him into a lot of trouble
867. Terror House,A 13 year old girl murders her family and vanishes into thin air. 5 Years later amateur Ghost Hunting Vloggers revisit the home where those murders took place. They are lured into a gut-wrenching ploy to survive the next 7 days
868. Hançer,"Aziz, who has epilepsy, was abused by his father when he was a child, and this situation led to endless nightmares in his life. Aziz hits a pregnant woman with his car. The woman and the child in her womb die in the accident. Aziz flees the scene and loses his track. The woman's wife finds a magician and casts a death spell on the person who caused the accident. No one knows that the criminal is Aziz. But the beings in the wizard's service are now included in Aziz's life. Realizing this situation of Aziz, two of his friends, Irem and Can, want to help Aziz, but they suddenly find themselves in paranormal events."
869. Jaya,"Despite facing rejection from society due to her father's low social status, Jaya remained determined to complete her education and excel academically. Her father's love and support helped her overcome the obstacles, and she caught the attention of Tripathi's son Shashank during a college event. Jaya was left destitute and gave birth to a son with the help of a pandit. Devastated and disillusioned, Jaya started working in a crematorium, burning dead bodies alone. Despite contracting COVID-19, Jaya recovered and continued working in the crematorium, making it her new home."
870. Students on the Island,
871. Gg. Damai IV,"The feud between two groups in the village, are trying to return to normal life."
872. Vridhavastha: The Ignored Relations,
873. The Real! Justin Timberlake: Justified or Bye Bye Bye?,
874. Locked In,"Two teens from different sides of life are locked in their high school over the weekend, and realize they may have more in common than they think."
875. Tunguska: Russia's Area 51,
876. Powerball,KCHILL and Bella are in a tight situation. She ask him to get a Powerball ticket with the last of their money. Only problem is he switched the numbers around so what will happen next.
877. The Cost of Caring,There is a shocking and devastating rise in suicide rates among veterinarians today. The Cost of Caring is a documentary about the high incidence of veterinarian suicide rates in the United States and specifically how to help stop this crisis.
878. The Ecuadorian Candidate,"An intimate chronicling of Andrés Arauz, a young leftist economist, as he embarks on a journey to become the next President of Ecuador. A gripping documentary that explores the high-stakes world of Latin American politics."
879. Karriere im KZ - Vom Bauernsohn zum NS-Verbrecher,"A photo album depicting young SS men becomes a unique source for historian Stefan Hördler, who identifies their roles and that of the SS in the genocidal system of concentration camps in the Third Reich."
880. Sembian Madhevi,"A girl named Mathevi falls in love with Veera, a man from a different caste. Their young love gets interrupted when Mathevi's stepfather, driven by cast pride and violence discovers their relationship."
881. Khadmod- Sonnet of the Wild,"In a remote tribal village, Raipada in Maharashtra, a young adolescent named Raju shares a deep bond with his grandfather, a wise and nature-loving elder. Despite being unable to fully grasp his grandfather's puzzling stories and preachings about the natural world, Raju holds them close to his heart. With the lurking danger of wild animals around the village, Raju enters the jungle due to a life altering event as fate plays out. Lost and alone, he grapples with the harsh realities of jungle life, facing challenges that test his survival instincts. As he confronts these difficulties, he reflects on his grandfather's words and their contrast with the societal norms and the education he's received from his teacher - Suresh Sir who has devoted his life for the education of tribal children. The resolution of this dilemma leans towards the thoughts of his grandfather as the events unfold. As he traces the journey, being in the shoes of a wild animal in the jungle unknowingly, the words of his grandfather about the jungle and environment start to come full circle. Days in the jungle make him acutely aware of the hardships animals endure daily. In his hallucinations and darkest moments, he recalls his grandfather's sage advice: ""You empathise only after living one's life."" With each memory and challenge, Raju's perspective on life and nature transforms. He realises that the preservation of this jungle is not just vital for its inhabitants but also for humanity itself. For Raju, it becomes the journey of finding pieces of his grandfather's puzzle."
882. Kanmani Pappa,"""Kanmani papa"" screen played in a 'horror suspense thriller'"
883. Natvar Urfe NTR,
884. Soodabeh,"Mehrdad marries Soodabeh, his friend's sister and colleague Siamak, and takes her to their old house to spend time with his mother, who then encounters incidents."
885. Kukolnyy dom,"Moscow, 1980s. The film studio is filming the feature film ""Nora"" based on Henrik Ibsen's play ""A Doll's House"". An actress from Leningrad is invited to play the main role."
886. LiSA LiVE is SMiLE ALWAYS -LANDER-,"LiSA's finale concert of her ""LANDER"" tour in Tokyo features performances of hit tracks like the ""Demon Slayer"" theme ""Gurenge."""
887. Filhos do Mangue,"A man named Pedro Chão lives in the river mouth where the river meets the sea. The place is one of the many exotic and paradisiac places on the north coast of Brazil. He's violent, truculent and authoritarian who mistreats his wife and children. Pedro Chão established himself in the region using riverside labor. He's used to exploit others specially women. Not only he has a very bad reputation, but he also deals a financial blow to his community and his head is put at a price. He completely loses his memory, slowly recovers and begins to realize that he was a ""monster"". Pedro Chão endure such suffering and will redefine his life, strive to win back his wife and children and try to leave behind the despicable man he was, correcting with great difficulty his past mistakes and misdeeds."
888. Make My Dreams Come True,"A fantasy-filled epic that follows a reclusive young man who uses his extraordinary powers of blurring the lines between reality and fantasy, to save the woman he loves."
889. At the Back of the North Wind,"Based on the classic novel by George MacDonald, this retro 1980s musical fantasy follows Diamond on her adventures with the North Wind, exploring why a loving God allows evil to exist in the world."
890. Baby Boomer Yearbook,"In 1964, Randal Kleiser was co-editor of his high school yearbook and wrote about each of his classmates. Inspired by Michael Apted's Up series, he returned to interview them in the position of their yearbook photos in ten-year increments."
891. Legends of Laughter: California.wav 10 Years Later,
892. Vyberi menya,"Anya and Oleg are preparing for the wedding. But Anya has a little secret - she didn't tell her parents anything. Anya is afraid that her mother will not approve of her choice. And, indeed, she has completely different plans - her mother wants to marry her daughter to her neighbor in the dacha. As a result, Anya ends up on her honeymoon not in Thailand, but with her grandmother in the village with two suitors."
893. Tochka opory,"A successful film artist plans to go to his hometown for his sister's wedding accompanied by a movie star. With his arrival, he plans to humiliate the fat and lazy groom Shurik, whom he hates. However, a quarrel with the actress ruins not only all his plans, but also radically changes his life."
894. The House Within,"The House Within is a feature length documentary film on the internationally celebrated New Zealand writer Fiona Kidman. It examines the way in which life and fiction collide and how, with time, they become inescapably braided together."
895. Grant Us Eyes,An FBI Special Agent partners with a small town Deputy to solve a string of violent murders.
896. Mungyeong: More than Roads,"Moon-gyeong and Ga-eun become travelling companions after rescuing a stray dog named 'Gil-soon' in Mungyeong. Searching for Gil-soon's owner, they meet a wandering grandmother and spend an emotional night together."
897. Seetharam Sitralu,"Shiva is a tea seller from a small town who wants to achieve big in life. Starts VCR Cassette conversation Business in Kurnool. With the support of Ravi, his friend. Their lives are frightening."
898. Na Mão do Palhaço,
899. Kedi Adam,"Celil (CatMan) works as an ambulance driver in Syria's Idlib and Azez, where the war took place. Because of the bombing, It also undertakes the task of rescuing cats from destroyed places."
900. ISHQ (Don't Fall in Love),"With an increase in divorces and breakup rates, Ram decides to stay single but his parents stubbornly try to get him married. Will he fall in love? Will Ram marry?"
901. MONO INC. Symphonic Live - The Second Chapter,"Die 2. Symphonic Tour, aufgenommen im Theaterhaus Stuttgart 2024"
902. Sooriyanum sooriyakanthiyum,
903. Suprema,"Nina is a waitress who become a new life. She meets Angel, a woman who fell in love and invite Nina to a magic life. But one day he found Ricardo. A man who raped her. Now Nina wants revenge and makes a covenant with the devil."
904. Payback,"Driven by vengeance, a man embarks on a journey to track down those responsible for the deaths of his sister and mother. Facing numerous obstacles, his quest for retribution tests the limits of his humanity."
905. Symbiosis/\Dysbiosis: Sentience,
906. Slasher Fetish,
907. Tatova kolyskova,The Ukrainian veteran who returns home burnt out and traumatized from war but hoping to find peace for himself and his family
908. Scam1770,A hardworking teenager's goal intertwines with lives of various characters highlighting the corruption lurking within.
909. A Sense of Beauty,Documentary on the creation of the '25 pre-fall collection of Oscar de la Rente
910. Salsipuedes Street,A young man must fend for himself and his two younger sisters when their parents are deported.
911. Gracias y hasta siempre,
912. Sesh Jibon,"Every year millions of Indians are diagnosed with terminal disease, having no cure when no treatment or medicines work. Still people keep treating their loved ones. Sometimes with more painful treatment than the disease itself. This time can be well spent in enjoying life to the fullest and in making that period the best period of life. But rarely we do that. However, terminal disease gives us an indication that death is coming shortly. It gives us a warning signal, tells us that our time is limited so make most out of the remaining time and don't die before your death. The story of the film begins with the unveiling ceremony of Vikram Singh Rathore's book ""SESH JIBON"". It is the narration of his own life. The film goes into flashback from this scene. The story is about a grandfather (Vikram Singh Rathore) and his granddaughter (Kavya). Vikram Singh Rathore comes from Jaipur to Darjeeling (West Bengal) where he joins a college as a professor. After coming to Darjeeling, Kavya meets Kuljeet Singh Siddhu. Both work in the same tea company where they become friends. Slowly, Kuldeep starts loving Kavya. Knowing this, Kavya gets very upset and stops meeting Kuljeet. Kuldeep then comes to know that Kavya has cancer and she has very little time left. Distressed and sad, Kuldeep finds a book in the library whose title is ""Before You Die"". With the help of this book, he wants to fill Kavya's remaining life with colours of happiness and wants to do everything that one should do before leaving this world. Time is very short and Kavya's ""SESH JIBON"" has the biggest challenge of fulfilling all her wishes from her bucket list in that limited life."
913. 2 Asunder,"FAMILY, LOVE, SECRETS. BETRAYAL. A blushing bride, a determined groom, a treacherous best man and an overbearing matriarch, fighting against a ticking clock of deep dark secrets that threaten to end this wealthy family."
914. An Apple Tree Inside the Head,"Montu Mridha scours the whole village to find his mentally unstable wife when she disappears. When a priest gives him an apple as a cure, it becomes a mission to find her and feed it to her."
915. Killer Roommate,"Three friends living in the city share a carefree lifestyle, but their world is turned upside down after a drunken mishap results in their fourth roommate dead. In a desperate attempt to protect themselves and their reputations, the three make the fateful decision to conceal the body. As they struggle to keep their secret, they find themselves caught in a dangerous game of cat and mouse with both the police and a ruthless serial killer. With the stakes getting higher with each passing day, they must race against time to outsmart their adversaries and avoid getting caught before it's too late."
916. Inziva,
917. Xibalba Monster,"Rogelio (8) wants to unravel the mystery of death. When his parents send him off to Yucatán, he meets the Xibalba Monster, an old hermit who is sick but has made a deal with the Lords of the Underworld to remain amongst the living."
918. Quiet,"Set in diverse cultural landscapes, these stories unravel the dark and twisted facets of human relationships, challenging perceptions and delving into the depths of fear."
919. All Access to Rossa 25 Shining Years,"A new documentary on the one and only Indonesia's Queen of Pop, Rossa, explores her journey in music, career, and love, including the stories behind the diva's legendary songs."
920. Wilhelm Gustloff,A group of refugees escape from Poland to get away from war.
921. Moya devochka,"Hunter Egor, shocked by the suicide of his only daughter, comes to the city from the taiga. He sacrifices young people who witnessed his daughter's death to the bloody goddess Ilbis. Mysterious murders shake the northern city. One day, Egor meets a girl named Kira, who is the same age as his daughter. A strange relationship develops between the hunter and the young nymphet."
922. The End of the River,"The earthly life of the main character seems fleeting and meaningless to him, so Fori (50) prefers the starry sky - he is a passionate amateur astronomer. By a strange coincidence, he travels with his best friend Theo to the Danube Delta. It falls in Vilkovo - a city of Lipovani in Ukraine. Here Forry unwittingly commits a crime and lies in prison, but in this strange city true love strikes him. In Vilkovo, the atheist Fori finds his way to faith. Against the background of the timid, indecisive Maria, he imperceptibly turns into a real man. The poor, but simple and plain life in this fishing town, with a woman who shares his love and respects him, finally gives Fori the meaning he is looking for. But fate has other plans. Will there be punishment for the child's death? And what will it be? Prosecution or conscience will be the harshest judge."
923. IDDU - Island Stories,"They live in its shadow, venerate and fear it, its whims dominate their destiny: the Iddu volcano has determined the lives of the inhabitants of Stromboli for centuries. Tourist streams and trekking queues to the volcano fill the coffers, but a violent eruption like the one in 2019 abruptly tears the island into a different reality. The force of nature confronts the population with drastic changes and questions about sustainability and mass tourism."
924. On the Trail of Bigfoot: The Ancients,
925. Chhapa,"In a gripping drama, Shivraj Goyat, a dedicated official battling electricity theft, is accused of rape. The film follows his harrowing journey through legal and personal turmoil, exploring themes of justice. What will happen next?"
926. Hero: Live in Cinema,
927. 8th St.,"Ms. Crystal White is a corrupt criminal who runs the City of Paxton. She finds herself up against Bernard Brooks, the pastor of a small church. Pastor Brooks has his eyes on the same building on 8th St., in which Ms. White and her evil doers conduct all their wicked deeds. However, Ms. White has built an empire of greed that she refuses to let go."
928. Overtime Frightened,
929. Better Days,
930. Drink,A short poem about our love of alcohol.
931. Back 2 Basics,"After an audit was conducted, it was discovered that the president and dean were embezzling money and that others may be involved"
932. True Haunted Tales,
933. Zadnji kavboj,"A film about a Balkan cowboy, who lived his dream and dreamed his whole life. The Last Cowboy is documentary film about the eternal dreamer from Bosnia and Herzegovina, Hari Dzhekson."
934. El caso Freytter,Jorge Freytter returns to Colombia after 17 years in exile to investigate the murder of his father.
935. Greetings from Arizona,"Greetings from Arizona is a poetic exploration of self-discovery, blending narrative and real home video footage into a vivid tapestry of life. Margaret, a 35-year-old writer, leaves New York in the fall of 2020, escaping the chaos of her mind as she is confronted by thoughts from an unhealed past. Her journey to Arizona transforms into a reflective meditation on memory, connection, and the universal threads that shape us all. Inspiring and introspective, the film celebrates the beauty of healing and embracing life's complexities."
936. Saaya,
937. Cherophobe,"A depressed writer returns to his apartment with a dark plan, but an unexpected-and possibly supernatural-interruption could turn his life completely back around."
938. Car Adventure,"After a man's g-dson is assaulted, the man heads out to North Carolina to help dole out some southern justice."
939. Una temporada en la frontera,
940. Jiboner Chuktinama,"Zeeshan, a Bangladeshi-American, marries Sunehra to save his mother's life, but as illness and hidden motives emerge, their contractual relationship blossoms into unexpected love."
941. Cabeza parlante Boca muda,
942. Across Dark Matter,The first documentary about the Large Hadron Collider and people whose job is to unravel the mysteries of the universe. Why do scientists believe the Collider to be crucial to the progress? Why are there so many opponents of this daring experiment? What have the greatest minds overcome to be in the largest physics lab in the world? Exclusive footage and true stories of Russian and Swiss scientists who work daily on the most expensive project in human history.
943. Osobennosti natsionalnoy bolnitsy,"A young German, Werner Müller, turns out to be a volunteer in the neurological department of an ordinary St. Petersburg hospital. A foreigner, overwhelmed by the impulse to help all the sick and needy, has a long and eventful day ahead of him. Every now and then, finding himself in comical situations and making his way through misunderstandings, the volunteer discovers all the facets of the Russian national character."
944. The Grave Hunter,"The Grave Hunter is a documentary by Yochay Rosenberg that follows Meir Bulkah, known as the ""Grave Hunter,"" as he works to preserve the remnants of Jewish history in Poland. Through his journey, Bulkah confronts the challenges of memorializing a lost culture and honoring the memory of those who once lived there. This film highlights the importance of remembrance and the enduring legacy of Jewish identity in a land marked by tragedy."
945. The Ballad of Bob's Garage,
946. The Ultralight Dream,
947. Safe and Sound,Focuses on the piano learning and family life of several children who may coexist with leukemia for life before returning to school. Explore the education and survival problems faced by children with leukemia.
948. Crossing the Red Line,"Amid Russia's attack, Cihan and Osman, armed with action cameras, head to besieged Kiev, documenting war's impact. Witnessing revealing stories amid conflict, an airstrike shifts their comprehension."
949. Memorija jedne generacije - Ratni radio Vukovar,
950. The Big Score,
951. Princess of the Trap House,
"952. I Live Where You Vacation, Más Cerca del Cielo Vol. II. Cibao",
953. Island Vibes Documentary,Documentary film chronicles the birth of collaborative album of a music group that once dominated the local reggae music industry.
954. Make America Great Again,"When the greatest country in history carefully collapses in corruption, the people's president, propagated by a populace movement, Make America Great Again."
955. Reba McEntire: Country Gold,"It all began way back when with a sibling trio in the back seat of her family car. Almost 7 decades later, Reba McEntire, has sold 75 million records and 25 #1 hits on the Hot Country Songs Chart. All that practice has clearly paid off."
956. 2024 Pokémon World Championships,"The 2024 Pokémon World Championships is the capstone event of the 2024 Championship Series season, and players from all around the world will battle for the title of World Champion."
957. Asalto al mayor,
958. The Cold Father,"A 55-year-old man desperate for truth uses a lie-detection machine to interrogate all the suspects involve in the daughter's disappearance, all while battling his inner demons and uncovering hidden secrets."
959. Losing Lerato 2,
960. La Puerta Verde,"Emina, a single mother with a sick son, begins a journey searching a Tarahumara healer who lives in the enigmatic mountain range of Chihuahua."
961. Dead Community Guild,"In a harsh post-collapse world, two sisters follow cryptic radio signals to a settlement offering refuge and prosperity. Their quest for a fresh start leads them to confront unexpected revelations that challenge their reality."
962. Kunwarapur,"It is the story of a strange and cursed village where the entire young generation is unmarried, Bagheli Superstar Avinash Tiwari plays the lead role in this film as Prem Prakash Parauha (Pappu) and Annapurna Dwivedi as Lalita (Lalli)."
963. L'interrogatoire,
964. El Último Táper,"Trapped since Alicia's death, widower Gabriel, 65, navigates new tenant Yuqi, seeking connection. Struggling with Lidia, his daughter, and aided by a cooking class, he discovers the last ingredient to reclaim lost bonds."
"965. Mom, I'm on Drugs","Steph is going nowhere in life, while others around her do. Before she ends it all, she goes to one last party on a tab of LSD. Where she faces drunk punks, living corpses, and an entity that follows her through a labyrinth she created."
966. Chains,
967. The Glory of Sodiers,"More than a thousand years ago, Zhang Shiyi, a military officer of the Tang Dynasty who had just survived a fierce battle, was about to lead his remaining troops home when he inadvertently rescued the crown prince who had been held hostage by rebels. For the safety of the country, this group of insignificant soldiers resolutely embarked on a perilous journey to escort the crown prince."
968. Pikhaas,"A chilling tale of inner demons, beauty, and the beast within. Will beauty tame the monster or succumb to its darkness? Experience the nightmare that will haunt your imagination."
969. How 2 Catch a Baller,
970. Álbum de Familia,"Alex will soon become a father. In a storage room, he discovers deeply disturbing family photographs. Some suggest his mother's marital infidelity; others indicate his father, a retired officer, was involved in various acts of violence. Alex's investigation leads him to a town devastated years before by the violence of the Internal Armed Conflict, where he uncovers his true and intricate family album."
971. Colbert: All Students Can Learn,
"972. Love, 2020","An entertaining story of hope about athletes from all over the world who came to NYC to compete on the global stage at the 2020 US Open, using their rackets and voices to unite people and help lead NYC and the world forward during unprecedented times. A captivating players' eye view inside the ""secure bubble"" at the first live international event held during the Pandemic, the groundbreaking 2020 US Open, which ""changed the game"" on, and off, the court. Players from the US, Europe and Asia share their journeys competing at the most activist tennis tournament ever in New York, the epicenter of the global Pandemic and where some of the biggest protests in the world took place. A unique global lens through which to explore the role and power of sports to lead, inspire, unite and spark change in society. A moment in tennis, sports and world history unlike any other. A once-in-a-lifetime story set in New York, but international in spirit and impact."
973. Tekuanes - Guardianes Xinka del Agua,"A group of young community scientists unwittingly become guardians of the Xinca Indigenous identity while monitoring a mining project's environmental impact in Guatemala, tapping into the culture of resistance and water protection."
974. The Dawn is Too Far: Stories of Iranian-American Life,"The Dawn is Too Far shares multigenerational stories of Iranians who came to the U.S. as students, refugees and exiles before and after the 1979 Iranian Revolution, and charts the history of Iranian Americans in the San Francisco Bay Area."
975. Lyubov zla,"Charismatic burglar Maksim gets into trouble after owing money to dangerous bandits. During the next robbery, he witnesses a desperate act committed by the apartment owner Eva, who has unexpectedly returned: she tries to burn everything that reminds her of her traitorous boyfriend, and in addition, commit suicide. Maksim decides to stop Eva and save himself from even bigger problems."
976. Death Game,"A death game named ""Five Poisons Death Match"" allows only one person to escape, and the winner will receive a mountain of gold. Swordman Lin, Yun, and his team fight through the stages of greed, anger, arrogance, suspicion, and Delusion, which are the complexity of human nature."
977. Slushy Camping Vlog,"One 17 year old, one 30 year old, two souls. They head to the Algonquin Park to camp. Little did they know, they were never alone."
"978. Seydou, il sogno non ha colore",
979. Cartas Telepáticas,"Lovecraft and Pessoa are among the most influential writers of the 20th century. A movie, created with AI images, exploring the invisible links between the unique points of view of these two authors."
